Company,Y-Column,Model,Method,RMSE,MAE,MSE,r2_score
500009-AMBALAL SARABHAI ENTERPRISES LTD.,LowerBandInNext6Months,Elastic Net Regression,ElasticFIFValue1000,0.010573463852139,0.0072142128373704,0.0001117981378324,0.9776644640839368
500009-AMBALAL SARABHAI ENTERPRISES LTD.,LowerBandInNext6Months,Linear Regression,LinearFIFValue1000,0.0164494900408768,0.0133297241243295,0.0002705857226049,0.9459411646491718
500009-AMBALAL SARABHAI ENTERPRISES LTD.,LowerBandInNext6Months,Ridge Regression,RidgeFIFValue1000,0.0183694257936016,0.0131148872527615,0.0003374358039866,0.9325855540581386
500009-AMBALAL SARABHAI ENTERPRISES LTD.,LowerBandInNext6Months,Lasso Regression,LassoFIPValue0.02,0.0220257341550966,0.016101025620556,0.0004851329650709,0.9030779494588304
500009-AMBALAL SARABHAI ENTERPRISES LTD.,LowerBandInNext9Months,Lasso Regression,LassoFIBackwardElimination,0.0125432390358085,0.0096489994536794,0.0001573328455094,0.9711438945638282
500009-AMBALAL SARABHAI ENTERPRISES LTD.,LowerBandInNext9Months,Linear Regression,LinearFIForwardSelection,0.0134157300366649,0.0108875723313726,0.0001799818124166,0.9669898924228284
500009-AMBALAL SARABHAI ENTERPRISES LTD.,LowerBandInNext9Months,Ridge Regression,RidgeFIForwardSelection,0.014067381230075,0.0113543776488717,0.0001978912146722,0.9637051644430296
500009-AMBALAL SARABHAI ENTERPRISES LTD.,LowerBandInNext9Months,Elastic Net Regression,ElasticFICoefficients0.1,0.01778335317809,0.0108643795012259,0.0003162476502566,0.9419976451185362
500009-AMBALAL SARABHAI ENTERPRISES LTD.,UpperBandInNext12Months,Ridge Regression,RidgeFIBackwardElimination,0.0837660569429583,0.0543613366423264,0.0070167522957709,0.8998874699912583
500009-AMBALAL SARABHAI ENTERPRISES LTD.,UpperBandInNext12Months,Linear Regression,LinearFIFValue1000,0.0948710232623546,0.0827588177103422,0.0090005110548462,0.871583904477377
500009-AMBALAL SARABHAI ENTERPRISES LTD.,UpperBandInNext12Months,Lasso Regression,LassoFIFValue1000,0.0948710232623546,0.0827588177103421,0.0090005110548462,0.871583904477377
500009-AMBALAL SARABHAI ENTERPRISES LTD.,UpperBandInNext12Months,Elastic Net Regression,ElasticFIFValue1000,0.0948710232623546,0.0827588177103421,0.0090005110548462,0.871583904477377
500009-AMBALAL SARABHAI ENTERPRISES LTD.,UpperBandInNext1Months,Elastic Net Regression,ElasticFIFValue100,0.107545414097661,0.0729040146220024,0.0115660160934373,0.7321868512256327
500009-AMBALAL SARABHAI ENTERPRISES LTD.,UpperBandInNext1Months,Linear Regression,LinearFIFValue100,0.1085298467521291,0.0761265347107289,0.0117787276360406,0.727261477826096
500009-AMBALAL SARABHAI ENTERPRISES LTD.,UpperBandInNext1Months,Lasso Regression,LassoFIFValue100,0.110327755908593,0.0640953137478031,0.012172213723826,0.7181502378522453
500009-AMBALAL SARABHAI ENTERPRISES LTD.,UpperBandInNext1Months,Ridge Regression,RidgeFIFValue1000,0.1202907409611545,0.0724359560314909,0.0144698623609835,0.6649477771844419
500009-AMBALAL SARABHAI ENTERPRISES LTD.,UpperBandInNext24Months,Lasso Regression,LassoFIPValue0.02,0.1565554722614591,0.1356692989424306,0.0245096158950085,-0.1141807799395335
500009-AMBALAL SARABHAI ENTERPRISES LTD.,UpperBandInNext24Months,Elastic Net Regression,ElasticFIPValue0.02,0.1565554722614591,0.1356692989424306,0.0245096158950085,-0.1141807799395335
500009-AMBALAL SARABHAI ENTERPRISES LTD.,UpperBandInNext24Months,Linear Regression,LinearFIPValue0.02,0.1565554762531432,0.1356693027976464,0.0245096171448485,-0.1141808367559156
500009-AMBALAL SARABHAI ENTERPRISES LTD.,UpperBandInNext24Months,Ridge Regression,RidgeFIPValue0.02,0.1565554762531463,0.1356693027976495,0.0245096171448494,-0.11418083675596
500009-AMBALAL SARABHAI ENTERPRISES LTD.,UpperBandInNext3Months,Linear Regression,LinearFIForwardSelection,0.1042830209404659,0.0682422014220632,0.0108749484564696,0.8543647956038543
500009-AMBALAL SARABHAI ENTERPRISES LTD.,UpperBandInNext3Months,Elastic Net Regression,ElasticFIForwardSelection,0.1221833409311535,0.0897592285157001,0.0149287688010984,0.8000768183469092
500009-AMBALAL SARABHAI ENTERPRISES LTD.,UpperBandInNext3Months,Lasso Regression,LassoFIForwardSelection,0.1348162459768696,0.1086645524444779,0.0181754201792958,0.756598291624743
500009-AMBALAL SARABHAI ENTERPRISES LTD.,UpperBandInNext3Months,Ridge Regression,RidgeFIForwardSelection,0.1400260454582709,0.1124631239768268,0.0196072934066817,0.7374229225667258
500009-AMBALAL SARABHAI ENTERPRISES LTD.,UpperBandInNext6Months,Linear Regression,LinearFIFValue1000,0.080642194054933,0.0607771877732742,0.0065031634619934,0.8531183989761744
500009-AMBALAL SARABHAI ENTERPRISES LTD.,UpperBandInNext6Months,Elastic Net Regression,ElasticFIFValue1000,0.0806426857267281,0.0609641772497433,0.0065032427612198,0.8531166079098115
500009-AMBALAL SARABHAI ENTERPRISES LTD.,UpperBandInNext6Months,Lasso Regression,LassoFIFValue1000,0.0833799013843955,0.0658057156488011,0.0069522079548715,0.8429762005783747
500009-AMBALAL SARABHAI ENTERPRISES LTD.,UpperBandInNext6Months,Ridge Regression,RidgeFIFValue1000,0.089793342638832,0.0816217006805811,0.0080628443822546,0.8178911696449195
500009-AMBALAL SARABHAI ENTERPRISES LTD.,UpperBandInNext9Months,Elastic Net Regression,ElasticFIPValue0.2,0.0630699346882911,0.0490501503391745,0.0039778166615853,0.9352944051836816
500009-AMBALAL SARABHAI ENTERPRISES LTD.,UpperBandInNext9Months,Linear Regression,LinearFIPValue0.2,0.0662089231475867,0.0473239322126733,0.004383621504363,0.9286933358119194
500009-AMBALAL SARABHAI ENTERPRISES LTD.,UpperBandInNext9Months,Ridge Regression,RidgeFICoefficients0.1,0.0792864264464971,0.0631247500628175,0.0062863374186558,0.8977425968827598
500009-AMBALAL SARABHAI ENTERPRISES LTD.,UpperBandInNext9Months,Lasso Regression,LassoFIForwardSelection,0.0982388411780799,0.0758710752596245,0.009650869916012,0.8430130567753222
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInNext12Months,Ridge Regression,RidgeFIPValue0.2,0.0254527167991591,0.0153743506332743,0.0006478407924582,0.7531346930897224
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInNext12Months,Lasso Regression,LassoFIFValue1000,0.0339850561397283,0.0158295107895411,0.0011549840408204,0.5598833956847219
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInNext12Months,Elastic Net Regression,ElasticFIFValue1000,0.0339850561397283,0.0158295107895411,0.0011549840408204,0.5598833956847219
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInNext12Months,Linear Regression,LinearFIFValue1000,0.033999580038609,0.0158433968532483,0.0011559714428017,0.5595071376657869
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInNext1Months,Elastic Net Regression,ElasticFIBackwardElimination,0.0124610197581626,0.0082157031329135,0.0001552770134133,0.8530474930689764
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInNext1Months,Linear Regression,LinearFIForwardSelection,0.0124837759345306,0.0081693319272582,0.0001558446615835,0.8525102769038871
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInNext1Months,Ridge Regression,RidgeFIForwardSelection,0.0125533901226074,0.0082906837152451,0.0001575876035703,0.8508607752244893
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInNext1Months,Lasso Regression,LassoFIFValue1000,0.0126673749443581,0.0084826735806149,0.0001604623879809,0.8481401099648114
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInNext24Months,Linear Regression,LinearFIPValue0.02,0.0360717096087495,0.020557222191425,0.0013011682340979,0.7836396192166407
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInNext24Months,Ridge Regression,RidgeFIPValue0.05,0.0363787611411582,0.021265817559713,0.0013234142621654,0.7799405133074527
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInNext24Months,Elastic Net Regression,ElasticFICoefficients0.1,0.0367844866288488,0.019128597748917,0.0013530984565479,0.7750045769453882
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInNext24Months,Lasso Regression,LassoFIFValue10,0.0375506285989987,0.0211343846409674,0.0014100497081799,0.7655346297346592
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInNext3Months,Elastic Net Regression,ElasticFIFValue100,0.0194487139935906,0.0134992047676745,0.0003782524760044,0.8440382878377688
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInNext3Months,Lasso Regression,LassoFIFValue100,0.0196634760629814,0.0140073962582728,0.0003866522908794,0.8405748617061481
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInNext3Months,Linear Regression,LinearFIBackwardElimination,0.0200747569161113,0.0157902990583204,0.0004029958652409,0.8338360509858647
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInNext3Months,Ridge Regression,RidgeFIFValue100,0.0208328992048658,0.0151370340057407,0.00043400968928,0.8210483776600075
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInNext6Months,Lasso Regression,LassoFIPValue0.02,0.0118702405346603,0.0089382170152408,0.0001409026103506,0.9556475545717144
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInNext6Months,Elastic Net Regression,ElasticFIPValue0.05,0.0124539203072973,0.0099684127599731,0.0001551001310205,0.9511785475096172
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInNext6Months,Linear Regression,LinearFICoefficients0.1,0.0127507449085794,0.008263644044646,0.0001625814957236,0.9488236101603392
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInNext6Months,Ridge Regression,RidgeFICoefficients0.1,0.0127919043566858,0.0083276749881197,0.0001636328170705,0.9484926817797268
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInNext9Months,Elastic Net Regression,ElasticFIPValue0.1,0.0096318297768476,0.0073182953723205,9.27721448501694e-05,0.9674585462342312
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInNext9Months,Ridge Regression,RidgeFIPValue0.1,0.0116285948213206,0.0091008566788368,0.0001352242175184,0.95256773863
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInNext9Months,Lasso Regression,LassoFIPValue0.05,0.0146852030261055,0.0095438658393735,0.0002156551879179,0.924355167832826
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInNext9Months,Linear Regression,LinearFIPValue0.05,0.0146940853813467,0.00954702763517,0.0002159161451943,0.92426363250013
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInNext12Months,Lasso Regression,LassoFICoefficients0.1,0.0467782402306422,0.0409635522557603,0.0021882037590756,0.7764881617057481
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInNext12Months,Ridge Regression,RidgeFICoefficients0.1,0.0508466997240293,0.0424840450816707,0.0025853868728256,0.7359182981701964
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInNext12Months,Elastic Net Regression,ElasticFIPValue0.02,0.0519856818690828,0.0424514854674309,0.0027025111193934,0.7239547616162357
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInNext12Months,Linear Regression,LinearFIPValue0.02,0.0523883456061511,0.0427887696066352,0.0027445387553495,0.7196618916617183
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInNext1Months,Ridge Regression,RidgeFIFValue1000,0.0175995239615744,0.0113905902516543,0.000309743243674,0.7986850173953368
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInNext1Months,Linear Regression,LinearFIFValue1000,0.0176115766090747,0.011416342993212,0.0003101676306573,0.798409190690798
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInNext1Months,Lasso Regression,LassoFIFValue1000,0.0176115766090747,0.0114163429932119,0.0003101676306573,0.7984091906907971
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInNext1Months,Elastic Net Regression,ElasticFIFValue1000,0.0176115766090747,0.0114163429932119,0.0003101676306573,0.7984091906907971
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInNext24Months,Lasso Regression,LassoFIFValue100,0.0607578254494155,0.0494559158136459,0.0036915133533416,0.7921594142920612
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInNext24Months,Ridge Regression,RidgeFIFValue100,0.0692264302940798,0.0572228003308051,0.004792298651261,0.7301827019902729
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInNext24Months,Linear Regression,LinearFIFValue1000,0.069426890516387,0.0588359754812994,0.0048200931267743,0.7286178098939464
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInNext24Months,Elastic Net Regression,ElasticFICoefficients0.1,0.0793404028688086,0.0647827452879426,0.0062948995273848,0.6455828600592877
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInNext3Months,Ridge Regression,RidgeFICoefficients0.1,0.0224118289485265,0.017575558886991,0.000502290076818,0.8725062070554113
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInNext3Months,Lasso Regression,LassoFICoefficients0.1,0.022968737037525,0.0173963276585005,0.0005275628810989,0.8660913367945088
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInNext3Months,Elastic Net Regression,ElasticFIFValue1000,0.0238894936450852,0.0178601347989241,0.0005707079066185,0.8551400494725874
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInNext3Months,Linear Regression,LinearFIForwardSelection,0.0242846272276764,0.019602754353795,0.0005897431195872,0.8503084360028301
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInNext6Months,Linear Regression,LinearFICoefficients0.1,0.0304746487460091,0.0255148119164039,0.0009287042161926,0.8819314737222042
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInNext6Months,Ridge Regression,RidgeFICoefficients0.1,0.0304746487460091,0.025514811916404,0.0009287042161926,0.8819314737222039
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInNext6Months,Lasso Regression,LassoFICoefficients0.1,0.0304790290592822,0.0255201617689206,0.0009289712123965,0.8818975298165228
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInNext6Months,Elastic Net Regression,ElasticFICoefficients0.1,0.0304790290592822,0.0255201617689206,0.0009289712123965,0.8818975298165228
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInNext9Months,Linear Regression,LinearFIFValue1000,0.0163556938588981,0.012503034882852,0.0002675087216059,0.9718170500733576
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInNext9Months,Ridge Regression,RidgeFIFValue1000,0.0163935249369403,0.0126445598698646,0.000268747659858,0.9716865237319692
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInNext9Months,Elastic Net Regression,ElasticFIFValue1000,0.0164285437082668,0.0125782893658125,0.0002698970483744,0.9715654317585632
500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInNext9Months,Lasso Regression,LassoFIFValue1000,0.0172635470061303,0.0134857641395447,0.0002980300552328,0.9686015241939158
500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInNext12Months,Linear Regression,LinearFIPValue0.02,0.0600614330328517,0.0396176883621059,0.0036073757379597,0.856885085408306
500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInNext12Months,Ridge Regression,RidgeFIPValue0.02,0.060770802644157,0.0464915901674144,0.003693090454015,0.8534845374314405
500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInNext12Months,Elastic Net Regression,ElasticFIFValue1000,0.0652083322373162,0.0410223127071406,0.0042521265931722,0.8313059746420834
500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInNext12Months,Lasso Regression,LassoFIFValue1000,0.0670791424464079,0.0472752990394727,0.0044996113513454,0.8214875463436364
500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInNext1Months,Ridge Regression,RidgeFIForwardSelection,0.0353392583936752,0.0244509164455274,0.0012488631838149,0.857259163116649
500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInNext1Months,Lasso Regression,LassoFIForwardSelection,0.0360145919735194,0.023952162476079,0.001297050835019,0.8517514776075676
500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInNext1Months,Elastic Net Regression,ElasticFIForwardSelection,0.0361840921180445,0.0241876820185918,0.0013092885224071,0.8503527513404116
500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInNext1Months,Linear Regression,LinearFIForwardSelection,0.0367102040940327,0.0246616634853321,0.0013476390846255,0.8459694118225627
500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInNext24Months,Ridge Regression,RidgeFIPValue0.02,0.1978253427180983,0.162105359393919,0.039134866221533,-17.22593609673434
500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInNext24Months,Elastic Net Regression,ElasticFIBackwardElimination,0.2116195944260205,0.1753844230704017,0.0447828527450334,-19.856323048099316
500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInNext24Months,Lasso Regression,LassoFICoefficients0.1,0.2195073855000433,0.1843949951141228,0.0481834922890646,-21.44007291111629
500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInNext24Months,Linear Regression,LinearFIPValue0.02,0.4294227561031085,0.390755125214058,0.1844039034591898,-84.88080361410017
500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInNext3Months,Elastic Net Regression,ElasticFIPValue0.1,0.0591397754559667,0.0433921720301111,0.0034975130409821,0.8402799284607567
500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInNext3Months,Linear Regression,LinearFIFValue1000,0.0616069202272106,0.0404824074351545,0.0037954126198818,0.8266758213435426
500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInNext3Months,Ridge Regression,RidgeFIFValue1000,0.06369368264383,0.0417865504953247,0.0040568852087329,0.8147352166603037
500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInNext3Months,Lasso Regression,LassoFIFValue10,0.0637858707539985,0.0434209170820832,0.0040686373078458,0.8141985364280787
500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInNext6Months,Elastic Net Regression,ElasticFIFValue10,0.065226026102865,0.0483299415198828,0.0042544344811716,0.8823163358959845
500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInNext6Months,Lasso Regression,LassoFICoefficients0.1,0.066797366287939,0.0467457906652743,0.004461888143005,0.8765778747293117
500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInNext6Months,Linear Regression,LinearFIPValue0.02,0.0693421511429373,0.0507774548974389,0.0048083339251299,0.8669946952881259
500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInNext6Months,Ridge Regression,RidgeFICoefficients0.1,0.0696932959192518,0.0503387387107625,0.0048571554960884,0.8656442217097617
500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInNext9Months,Ridge Regression,RidgeFIBackwardElimination,0.0707514618331752,0.0519497259289254,0.0050057693515312,0.8787378237472001
500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInNext9Months,Linear Regression,LinearFIForwardSelection,0.1010706988870308,0.0765254916676263,0.0102152861735128,0.7525399702912032
500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInNext9Months,Elastic Net Regression,ElasticFIFValue10,0.1047337827394286,0.0793736573242062,0.0109691652469098,0.7342776392384155
500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInNext9Months,Lasso Regression,LassoFIPValue0.1,0.1727787161178254,0.1142718948099043,0.0298524847433241,0.2768389807209853
500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInNext12Months,Linear Regression,LinearFIFValue100,0.3133636314141793,0.2540164738885736,0.0981967654930816,0.8110360315695507
500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInNext12Months,Lasso Regression,LassoFIFValue100,0.3232629325767733,0.2073165005328129,0.1044989235781355,0.798908536377138
500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInNext12Months,Elastic Net Regression,ElasticFIFValue100,0.3356768435987735,0.2166960046727399,0.1126789433284354,0.7831673967775346
500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInNext12Months,Ridge Regression,RidgeFIFValue1000,0.3423196631610491,0.2421073575755622,0.1171827517866941,0.774500537792417
500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInNext1Months,Linear Regression,LinearFIFValue1000,0.066659848358166,0.0408147502196166,0.0044435353831336,0.8022100790498154
500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInNext1Months,Elastic Net Regression,ElasticFIFValue1000,0.0666693767891551,0.0407832408373436,0.0044448058014543,0.8021535303970991
500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInNext1Months,Ridge Regression,RidgeFIFValue1000,0.0667663302218367,0.0406205611618469,0.0044577428512913,0.801577678548523
500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInNext1Months,Lasso Regression,LassoFIFValue1000,0.0667675581191917,0.0404994475014255,0.0044579068171996,0.8015703801248033
500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInNext24Months,Linear Regression,LinearFIPValue0.02,1.0298531767353791,0.8246326458869628,1.0605975656319522,-8.685421107328668
500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInNext24Months,Ridge Regression,RidgeFIPValue0.02,1.0714573283593882,0.8546318733754104,1.1480208064950377,-9.48377378110827
500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInNext24Months,Elastic Net Regression,ElasticFIFValue10,1.4638435067374314,1.135665535293517,2.14283781221734,-18.56848407780897
500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInNext24Months,Lasso Regression,LassoFIBackwardElimination,1.6046364276703224,1.3052926236621831,2.574858065006574,-22.51371100529595
500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInNext3Months,Elastic Net Regression,ElasticFIFValue1000,0.0844125908669711,0.0594364051379031,0.0071254854968746,0.8926786340028643
500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInNext3Months,Ridge Regression,RidgeFIFValue1000,0.0851949538420879,0.0608800530491027,0.0072581801601554,0.8906800372012744
500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInNext3Months,Linear Regression,LinearFIFValue1000,0.086366601647062,0.0626771610019285,0.0074591898800623,0.8876525048698196
500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInNext3Months,Lasso Regression,LassoFIFValue1000,0.0867979295776357,0.0588486433533809,0.0075338805789642,0.886527541828782
500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInNext6Months,Ridge Regression,RidgeFICoefficients0.1,0.1546055401534811,0.1091162932309413,0.0239028730461496,0.9236768353530708
500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInNext6Months,Elastic Net Regression,ElasticFICoefficients0.1,0.1705404918333354,0.1038117562365131,0.0290840593547559,0.9071330276302636
500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInNext6Months,Lasso Regression,LassoFICoefficients0.1,0.1769439735959957,0.1042968572181815,0.0313091697919404,0.9000281298245921
500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInNext6Months,Linear Regression,LinearFIFValue1000,0.1820340434006441,0.1504620863510733,0.0331363929567875,0.8941937075696584
500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInNext9Months,Ridge Regression,RidgeFIFValue100,0.226008156568574,0.1930907562539103,0.051079686835525,0.9119636357171768
500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInNext9Months,Lasso Regression,LassoFIFValue1000,0.2288709854730832,0.192301419116591,0.0523819279914202,0.9097192097254196
500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInNext9Months,Elastic Net Regression,ElasticFIFValue100,0.2297931121474423,0.1917602894594022,0.052804874390407,0.9089902572677978
500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInNext9Months,Linear Regression,LinearFIPValue0.02,0.5287033610851579,0.4495296122397986,0.2795272440227429,0.5182319272825895
500013-ANSAL PROPERTIES & INFRASTRUCTURE LTD.,LowerBandInNext12Months,Lasso Regression,LassoFICoefficients0.1,0.07984166472286587,0.05920228230499483,0.006374691425718524,0.8742657538728894
500013-ANSAL PROPERTIES & INFRASTRUCTURE LTD.,LowerBandInNext12Months,Elastic Net Regression,ElasticFIFValue1000,0.07984970007121221,0.05066947250747037,0.006375974601462549,0.8742404445482416
500013-ANSAL PROPERTIES & INFRASTRUCTURE LTD.,LowerBandInNext12Months,Ridge Regression,RidgeFIFValue1000,0.07986220859487232,0.05089285504736782,0.006377972361650898,0.8742010407787961
500013-ANSAL PROPERTIES & INFRASTRUCTURE LTD.,LowerBandInNext12Months,Linear Regression,LinearFIFValue1000,0.08009027588522262,0.05096747987944039,0.0064144522913710715,0.8734815116038417
500013-ANSAL PROPERTIES & INFRASTRUCTURE LTD.,LowerBandInNext1Months,Linear Regression,LinearFIForwardSelection,0.027191565993642,0.0172141510478579,0.0007393812611865,0.667895801793233
500013-ANSAL PROPERTIES & INFRASTRUCTURE LTD.,LowerBandInNext1Months,Lasso Regression,LassoFIForwardSelection,0.0276548445550312,0.016510958453881,0.0007647904273629,0.6564828931856269
500013-ANSAL PROPERTIES & INFRASTRUCTURE LTD.,LowerBandInNext1Months,Elastic Net Regression,ElasticFIForwardSelection,0.0276548445550329,0.0165109584538798,0.000764790427363,0.6564828931855828
500013-ANSAL PROPERTIES & INFRASTRUCTURE LTD.,LowerBandInNext1Months,Ridge Regression,RidgeFIForwardSelection,0.028586673917007,0.0165060579659387,0.0008171979256372,0.6329432782290683
500013-ANSAL PROPERTIES & INFRASTRUCTURE LTD.,LowerBandInNext1Months,Ridge Regression,RidgeFIFValue1000,0.08521246435878689,0.0656014396893207,0.007261164082097526,0.3807261259497233
500013-ANSAL PROPERTIES & INFRASTRUCTURE LTD.,LowerBandInNext1Months,Linear Regression,LinearFIFValue1000,0.08524988807917347,0.06568532932607238,0.007267543417511603,0.38018205950100037
500013-ANSAL PROPERTIES & INFRASTRUCTURE LTD.,LowerBandInNext1Months,Lasso Regression,LassoFIFValue1000,0.08524988807917347,0.06568532932607239,0.007267543417511604,0.38018205950100026
500013-ANSAL PROPERTIES & INFRASTRUCTURE LTD.,LowerBandInNext1Months,Elastic Net Regression,ElasticFIFValue1000,0.08524988807917347,0.06568532932607239,0.007267543417511604,0.38018205950100026
500013-ANSAL PROPERTIES & INFRASTRUCTURE LTD.,LowerBandInNext24Months,Lasso Regression,LassoFIFValue1000,0.18960034588370692,0.15230037829560958,0.035948291159221296,0.03526290035741153
500013-ANSAL PROPERTIES & INFRASTRUCTURE LTD.,LowerBandInNext24Months,Elastic Net Regression,ElasticFIFValue1000,0.19745633135668098,0.162128085229491,0.03898900279283939,-0.04634006956606185
500013-ANSAL PROPERTIES & INFRASTRUCTURE LTD.,LowerBandInNext24Months,Linear Regression,LinearFIFValue1000,0.19816379964869352,0.16404933480163186,0.03926889149120754,-0.053851386582229877
500013-ANSAL PROPERTIES & INFRASTRUCTURE LTD.,LowerBandInNext24Months,Ridge Regression,RidgeFICoefficients0.1,0.20761197487285174,0.16885753103940795,0.04310273211060562,-0.15673940045938717
500013-ANSAL PROPERTIES & INFRASTRUCTURE LTD.,LowerBandInNext3Months,Ridge Regression,RidgeFIForwardSelection,0.0067229057235887,0.0052828204019959,4.519746136826279e-05,0.9968845613859736
